,decimalLatitude,decimalLongitude,elevation,date
7026,46.7271,9.56076,1501.5,2011-05-27 00:00:00
7027,46.7682,9.80161,1508.0,2011-06-20 00:00:00
7028,46.79847,9.82341,1558.0,2011-09-27 00:00:00
7029,46.88174,9.86579,1046.5,2011-06-15 00:00:00
7030,46.62163,9.4327,955.0,2011-05-04 00:00:00
7031,46.37306,9.12666,1082.0,2011-07-26 00:00:00
7032,46.68823,9.67155,1263.0,2011-07-22 00:00:00
7033,46.71282,9.4647,799.5,2011-05-04 00:00:00
7034,46.60192,9.42763,984.0,2011-09-30 00:00:00
7035,46.80991,9.85917,1598.5,2011-09-30 00:00:00
7036,46.85524,9.88613,1304.0,2011-05-20 00:00:00
7037,46.84667,9.88317,1443.0,2011-06-15 00:00:00
7038,46.77337,9.80658,1531.0,2011-09-19 00:00:00
7039,46.76675,9.81056,1558.0,2011-10-13 00:00:00
7040,46.11375,8.77129,208.5,2011-06-20 00:00:00
7041,46.66899,9.65699,949.0,2011-06-30 00:00:00
7042,46.72756,9.56607,1558.5,2011-06-08 00:00:00
7044,46.88174,9.86579,1046.5,2011-06-06 00:00:00
7045,46.84529,9.87067,1504.5,2011-09-19 00:00:00
7046,46.88393,9.87219,1092.0,2011-05-31 00:00:00
7047,46.79751,9.70069,1470.5,2011-06-01 00:00:00
7048,46.60422,9.42491,978.0,2011-09-30 00:00:00
7049,46.67205,9.68627,994.0,2011-09-16 00:00:00
7050,46.76945,9.80165,1509.5,2011-06-16 00:00:00
7051,46.80299,9.83373,1572.5,2011-09-07 00:00:00
7052,46.78494,9.69574,1580.0,2011-07-20 00:00:00
7053,46.60283,10.42291,1364.0,2011-07-27 00:00:00
7054,46.88135,9.8805,1169.0,2011-08-12 00:00:00
7055,46.66654,9.6448,933.0,2011-06-20 00:00:00
7056,46.79862,9.70344,1448.0,2011-06-01 00:00:00
7057,46.79918,9.70569,1411.0,2011-05-31 00:00:00
7058,46.74866,9.78058,1464.5,2011-09-09 00:00:00
7059,46.79273,9.82119,1543.0,2011-09-26 00:00:00
7060,46.72887,9.42959,647.5,2011-06-10 00:00:00
7061,46.72707,9.77045,1397.5,2011-09-16 00:00:00
7062,46.70307,9.72443,1283.0,2011-09-16 00:00:00
7063,46.67448,9.67129,968.5,2011-06-20 00:00:00
7064,46.71212,9.55421,1364.5,2011-05-17 00:00:00
7065,46.93623,9.5391,537.0,2011-05-23 00:00:00
7066,46.1871,8.79342,1017.0,2011-05-06 00:00:00
7067,46.18737,8.79099,1012.5,2011-05-06 00:00:00
7068,46.84507,9.8707,1505.5,2011-09-19 00:00:00
7069,46.83059,9.68905,1316.0,2011-05-23 00:00:00
7070,46.88398,9.8736,1108.5,2011-07-06 00:00:00
7071,46.79347,9.70353,1489.0,2011-06-01 00:00:00
7072,46.76979,9.8017,1509.5,2011-06-16 00:00:00
7073,46.71347,9.55498,1383.0,2011-05-17 00:00:00
7074,46.74891,9.78133,1463.0,2011-09-09 00:00:00
7075,46.82491,9.29041,1097.5,2011-06-17 00:00:00
7076,46.85512,9.87964,1330.0,2011-08-12 00:00:00
7077,46.83568,10.37046,1380.0,2011-07-25 00:00:00
7078,46.79748,9.70351,1448.5,2011-06-01 00:00:00
7079,46.80844,9.83744,1587.0,2011-09-30 00:00:00
7080,46.74738,9.7803,1460.5,2011-09-10 00:00:00
7081,46.82095,9.72309,1395.5,2011-05-23 00:00:00
7082,46.86455,9.88205,1181.5,2011-06-09 00:00:00
7083,46.7281,9.77131,1393.0,2011-09-16 00:00:00
7084,46.67497,9.67169,976.0,2011-06-20 00:00:00
7085,46.54476,9.62533,1414.0,2011-06-29 00:00:00
7086,46.78828,9.53624,1216.0,2011-07-08 00:00:00
7087,46.72556,9.55801,1473.0,2011-06-08 00:00:00
7088,46.88777,9.85283,1026.5,2011-05-19 00:00:00
7089,46.76828,9.16659,1066.5,2011-06-26 00:00:00
7090,46.66922,9.62633,1006.0,2011-07-14 00:00:00
7091,46.66232,9.60496,896.5,2011-07-12 00:00:00
7092,46.70154,9.74227,1257.0,2011-09-16 00:00:00
7093,46.81847,9.8448,1603.5,2011-09-30 00:00:00
7094,46.79347,9.70353,1489.0,2011-07-20 00:00:00
7095,46.85851,9.88499,1257.0,2011-06-07 00:00:00
7096,46.60417,9.42285,970.0,2011-05-04 00:00:00
7097,46.70865,9.55265,1305.0,2011-05-17 00:00:00
7098,46.71071,8.87263,1052.5,2011-05-26 00:00:00
7099,46.79299,9.70408,1473.5,2011-07-20 00:00:00
7100,46.63204,10.46043,1228.0,2011-08-08 00:00:00
7101,46.66232,9.60496,896.5,2011-06-23 00:00:00
7102,46.60417,9.42285,970.0,2011-07-15 00:00:00
7103,46.69978,9.71525,1368.0,2011-06-20 00:00:00
7104,46.78679,9.69644,1565.0,2011-06-01 00:00:00
7105,46.79751,9.70069,1470.5,2011-06-01 00:00:00
7106,46.69513,8.85059,1165.5,2011-05-26 00:00:00
7107,46.82403,9.53982,999.0,2011-07-07 00:00:00
7108,46.97864,9.71669,760.0,2011-07-12 00:00:00
7109,46.86805,9.88014,1195.5,2011-05-12 00:00:00
7110,46.77156,9.80438,1517.0,2011-07-04 00:00:00
7111,46.81533,9.53198,1142.0,2011-07-07 00:00:00
7112,46.71557,9.5562,1399.5,2011-05-17 00:00:00
7113,46.94009,9.54508,527.5,2011-05-24 00:00:00
7114,46.69945,9.71559,1364.5,2011-08-10 00:00:00
7115,46.82437,9.28478,1085.5,2011-06-17 00:00:00
7116,46.87088,9.87511,1262.0,2011-06-15 00:00:00
7117,46.79136,9.70147,1497.5,2011-06-01 00:00:00
7118,46.6719,9.68145,982.5,2011-07-14 00:00:00
7119,46.67099,9.68687,996.5,2011-07-14 00:00:00
7120,46.98824,9.64282,853.0,2011-10-08 00:00:00
7121,46.77298,9.8036,1515.0,2011-09-15 00:00:00
7122,46.80821,9.83678,1595.0,2011-09-30 00:00:00
7123,46.80965,9.83625,1628.0,2011-09-07 00:00:00
7124,46.78055,9.67948,1747.5,2011-06-17 00:00:00
7125,46.61203,9.43795,1045.0,2011-05-04 00:00:00
7126,46.89902,9.79686,1194.0,2011-06-06 00:00:00
7127,46.74242,9.55555,1489.0,2011-06-27 00:00:00
7128,46.72962,9.77186,1403.5,2011-09-16 00:00:00
7129,46.887,9.55039,652.0,2011-08-10 00:00:00
7130,46.81039,10.34023,1233.0,2011-08-04 00:00:00
7131,46.80558,9.5311,1125.5,2011-07-08 00:00:00
7132,46.88276,9.86772,1059.0,2011-08-12 00:00:00
7135,46.73967,9.53445,1715.0,2011-05-16 00:00:00
7136,46.67524,9.67163,973.0,2011-06-20 00:00:00
7137,46.81019,9.83688,1618.0,2011-09-08 00:00:00
7138,46.87057,9.87919,1181.5,2011-06-10 00:00:00
7139,46.66899,9.65699,949.0,2011-09-16 00:00:00
7140,46.86251,9.88375,1210.5,2011-06-15 00:00:00
7141,46.77012,9.8013,1509.5,2011-06-16 00:00:00
7142,46.88265,9.87452,1112.5,2011-05-12 00:00:00
7143,46.55188,9.62231,1415.0,2011-06-29 00:00:00
7144,47.14335,8.93629,1046.0,2011-07-30 00:00:00
7145,46.47819,9.83282,1813.5,2011-07-12 00:00:00
7146,46.6635,9.60646,895.5,2011-07-12 00:00:00
7147,46.88855,9.85111,1013.0,2011-05-31 00:00:00
7148,46.86455,9.88205,1181.5,2011-06-09 00:00:00
7149,46.73919,9.53332,1740.0,2011-05-16 00:00:00
7150,46.81082,9.83839,1608.5,2011-09-30 00:00:00
7151,46.86292,9.88417,1212.0,2011-06-20 00:00:00
7152,46.90738,9.81059,932.0,2011-05-12 00:00:00
7153,46.67694,9.67215,977.5,2011-06-20 00:00:00
7154,46.79136,9.70147,1497.5,2011-06-01 00:00:00
7155,46.70272,8.85359,1128.5,2011-06-17 00:00:00
7156,46.66269,9.60577,896.0,2011-07-12 00:00:00
7157,46.80436,9.84595,1558.0,2011-09-30 00:00:00
7158,46.70205,9.72406,1264.0,2011-08-10 00:00:00
7159,46.73796,9.77617,1432.0,2011-09-16 00:00:00
7160,46.68361,9.68609,1013.0,2011-09-16 00:00:00
7161,46.67163,9.68527,987.0,2011-06-20 00:00:00
7162,46.51877,9.62878,1537.5,2011-06-29 00:00:00
7163,46.81844,9.74325,1664.0,2011-05-31 00:00:00
7164,46.71356,9.75833,1332.5,2011-08-10 00:00:00
7165,46.86007,9.88051,1247.5,2011-05-19 00:00:00
7166,46.86983,9.87905,1193.0,2011-06-09 00:00:00
7167,46.67232,9.67848,979.5,2011-07-14 00:00:00
7168,46.67126,9.68654,990.0,2011-07-14 00:00:00
7169,46.90304,9.82424,1003.5,2011-08-08 00:00:00
7170,46.84529,9.87303,1522.0,2011-09-19 00:00:00
7171,46.65013,9.71993,1119.0,2011-09-16 00:00:00
7172,46.76895,9.80095,1511.0,2011-06-16 00:00:00
7173,46.62598,9.44387,1026.0,2011-05-04 00:00:00
7174,46.8337,9.30535,993.5,2011-08-26 00:00:00
7175,46.79838,9.70249,1454.0,2011-07-20 00:00:00
7176,46.6317,10.45978,1227.5,2011-08-27 00:00:00
7177,46.88411,9.87137,1085.0,2011-08-12 00:00:00
7178,46.65074,9.71978,1117.0,2011-06-20 00:00:00
7179,46.81089,9.83653,1629.0,2011-09-08 00:00:00
7180,46.72862,9.56525,1567.0,2011-05-21 00:00:00
7181,46.70205,9.72406,1264.0,2011-09-16 00:00:00
7182,46.54988,9.62135,1416.5,2011-06-29 00:00:00
7183,46.71296,9.5545,1379.0,2011-05-17 00:00:00
7184,46.67381,9.66966,969.5,2011-08-10 00:00:00
7185,46.87048,9.87591,1254.0,2011-06-15 00:00:00
7186,46.67177,9.68208,986.0,2011-07-14 00:00:00
7187,46.67189,9.68283,986.5,2011-07-14 00:00:00
7188,46.72374,9.18668,1155.0,2011-11-22 00:00:00
7189,46.77337,9.80658,1531.0,2011-09-19 00:00:00
7190,46.80755,9.836,1591.0,2011-09-30 00:00:00
7191,46.78087,9.67987,1750.5,2011-06-17 00:00:00
7192,46.62108,9.43233,955.5,2011-05-04 00:00:00
7193,46.60417,9.42285,970.0,2011-09-30 00:00:00
7194,46.7175,9.76189,1363.0,2011-09-16 00:00:00
7195,46.77046,9.80023,1513.0,2011-06-16 00:00:00
7196,46.88186,9.86416,1034.5,2011-08-12 00:00:00
7197,46.80729,9.83926,1554.5,2011-09-07 00:00:00
7198,46.86503,9.88264,1179.5,2011-06-09 00:00:00
7199,46.22906,9.10569,273.5,2011-06-09 00:00:00
7200,46.86047,9.8851,1238.5,2011-06-15 00:00:00
7201,46.76979,9.8017,1509.5,2011-06-16 00:00:00
7202,46.80166,9.53035,1154.0,2011-07-12 00:00:00
7203,46.87317,9.89345,1325.5,2011-05-12 00:00:00
7204,46.78767,9.53752,1209.0,2011-07-08 00:00:00
7205,46.94184,9.54141,529.5,2011-05-24 00:00:00
7206,46.77009,9.80328,1527.0,2011-09-19 00:00:00
7207,46.74232,9.5553,1487.0,2011-06-27 00:00:00
7208,46.76741,9.80181,1514.5,2011-06-16 00:00:00
7209,46.66681,9.63051,965.0,2011-07-14 00:00:00
7210,46.66362,9.607,895.0,2011-07-12 00:00:00
7211,46.60383,9.42402,974.5,2011-07-15 00:00:00
7212,46.80991,9.85917,1598.5,2011-09-30 00:00:00
7213,46.79953,9.70485,1430.5,2011-07-20 00:00:00
7214,46.85599,9.88431,1277.0,2011-06-07 00:00:00
7215,46.60234,9.42754,984.0,2011-05-04 00:00:00
7216,46.55188,9.62231,1415.0,2011-06-29 00:00:00
7217,46.61203,9.43795,1045.0,2011-09-30 00:00:00
7218,46.60192,9.42763,984.0,2011-05-03 00:00:00
7219,46.79885,9.70383,1444.5,2011-07-20 00:00:00
7220,46.7841,9.41317,615.5,2011-07-20 00:00:00
7221,46.66246,9.60473,898.0,2011-06-23 00:00:00
7222,46.80107,9.81568,1847.0,2011-09-07 00:00:00
7223,46.60206,9.4233,977.5,2011-09-30 00:00:00
7224,46.79786,9.70092,1470.0,2011-06-01 00:00:00
7225,46.77609,9.68453,1619.0,2011-06-14 00:00:00
7226,46.62593,9.42962,979.0,2011-05-04 00:00:00
7227,46.88173,9.86329,1035.5,2011-05-12 00:00:00
7228,46.77195,9.80371,1516.0,2011-07-14 00:00:00
7229,46.87001,9.88255,1203.0,2011-05-20 00:00:00
7230,46.71778,9.55583,1410.0,2011-05-17 00:00:00
7231,46.55188,9.62231,1415.0,2011-06-23 00:00:00
7232,46.09924,7.22617,1498.5,2011-06-10 00:00:00
7233,47.52327,8.45686,518.5,2011-04-19 00:00:00
7234,46.8709,9.87589,1240.5,2011-06-15 00:00:00
7235,46.66918,9.62546,999.5,2011-07-14 00:00:00
7236,46.66909,9.62527,1001.0,2011-07-14 00:00:00
7237,46.79198,9.81501,1591.0,2011-09-06 00:00:00
7238,46.62593,9.42962,979.0,2011-05-05 00:00:00
7239,46.76893,9.81119,1595.0,2011-09-15 00:00:00
7240,46.60455,9.42604,980.5,2011-07-15 00:00:00
7241,46.81307,9.84166,1609.0,2011-09-30 00:00:00
7242,46.79325,9.70303,1496.5,2011-07-20 00:00:00
7243,46.61813,9.43108,954.0,2011-05-04 00:00:00
7244,46.77978,9.53446,1314.0,2011-07-08 00:00:00
7245,46.70149,9.69983,1632.0,2011-09-16 00:00:00
7246,46.612,9.43764,1043.5,2011-05-04 00:00:00
7247,46.77352,9.66131,1820.5,2011-06-17 00:00:00
7248,46.68836,9.63536,1499.5,2011-07-22 00:00:00
7249,47.2426,8.65475,426.0,2011-06-24 00:00:00
7250,47.42427,8.47502,494.5,2011-07-21 00:00:00
7251,47.40191,8.38705,427.0,2011-09-14 00:00:00
7252,47.35584,8.52483,417.0,2011-05-04 00:00:00
7253,47.30956,8.49247,581.5,2011-07-12 00:00:00
7254,47.28154,8.89709,802.5,2011-06-16 00:00:00
7255,47.43772,8.69653,510.5,2011-09-07 00:00:00
7256,47.51903,8.6201,416.5,2011-09-21 00:00:00
7257,47.32377,8.73121,447.5,2011-05-16 00:00:00
7258,46.08933,7.21693,1137.0,2011-07-06 00:00:00
7259,46.59865,10.42479,1408.5,2011-07-27 00:00:00
7260,46.66141,9.57947,856.0,2011-06-23 00:00:00
7261,46.70149,9.69983,1632.0,2011-06-20 00:00:00
7262,46.70149,9.69983,1632.0,2011-07-22 00:00:00
7263,46.79347,9.70353,1489.0,2011-06-01 00:00:00
7264,46.70445,8.85014,1172.0,2011-05-26 00:00:00
7265,46.80908,9.52986,1177.0,2011-07-07 00:00:00
7266,46.97284,9.68839,699.5,2011-07-12 00:00:00
7267,46.62598,9.44387,1026.0,2011-05-04 00:00:00
7268,46.88004,9.88043,1162.5,2011-05-12 00:00:00
7269,46.77177,9.8052,1548.0,2011-07-11 00:00:00
7270,46.81421,9.53072,1169.5,2011-07-07 00:00:00
7271,47.33436,7.8657,421.5,2011-04-08 00:00:00
7272,47.42487,8.47345,483.0,2011-07-21 00:00:00
7273,47.53669,8.75564,499.0,2011-09-21 00:00:00
7274,47.32627,8.72724,444.0,2011-07-03 00:00:00
7275,47.3628,8.73581,504.0,2011-11-22 00:00:00
7276,47.46608,8.55323,420.0,2011-03-03 00:00:00
7277,47.28521,7.56075,588.0,2011-09-15 00:00:00
7278,46.09158,7.21755,1269.5,2011-07-06 00:00:00
7279,46.0949,7.23614,1582.5,2011-09-01 00:00:00
7280,46.0809,7.50844,1467.0,2011-06-26 00:00:00
7281,46.07963,7.21695,850.0,2011-05-19 00:00:00
7282,46.05615,7.15006,790.0,2011-10-10 00:00:00
7283,47.5612,8.72924,463.0,2011-06-17 00:00:00
7284,47.29372,8.68256,662.5,2011-07-06 00:00:00
7285,47.23667,8.61455,567.0,2011-08-04 00:00:00
7286,47.40305,8.61686,435.0,2011-06-23 00:00:00
7287,47.49915,8.48621,409.0,2011-06-14 00:00:00
7288,47.34939,8.72745,482.0,2011-05-24 00:00:00
7289,47.31329,8.87286,812.5,2011-06-27 00:00:00
7290,46.07833,6.97513,932.0,2011-10-28 00:00:00
7291,47.36674,8.51048,429.5,2011-06-11 00:00:00
7292,47.52892,8.45431,491.0,2011-04-19 00:00:00
7293,47.39993,8.48465,398.0,2011-10-06 00:00:00
7294,47.27939,8.71818,504.0,2011-06-16 00:00:00
7295,47.34939,8.72745,482.0,2011-05-25 00:00:00
7296,46.07864,6.97605,938.5,2011-10-28 00:00:00
7297,46.24996,6.95326,420.0,2011-10-13 00:00:00
7298,47.38223,8.53794,407.0,2011-06-17 00:00:00
7299,47.49933,8.47348,419.5,2011-08-03 00:00:00
7300,47.33057,8.77684,518.0,2011-05-24 00:00:00
7301,47.52318,8.45703,509.5,2011-06-01 00:00:00
7302,47.43233,8.51282,439.0,2011-06-09 00:00:00
7303,47.52318,8.45703,509.5,2011-04-19 00:00:00
7304,47.41634,8.84965,570.0,2011-07-29 00:00:00
7305,47.1723,7.39726,428.5,2011-07-02 00:00:00
7306,47.28108,8.89955,783.5,2011-06-07 00:00:00
7307,47.52318,8.45703,509.5,2011-08-27 00:00:00
7308,47.38129,8.44698,566.5,2011-07-27 00:00:00
7309,47.55802,8.56614,414.0,2011-09-21 00:00:00
7310,47.24221,8.15867,833.0,2011-06-10 00:00:00
7311,47.5289,8.45435,490.0,2011-06-01 00:00:00
7312,47.3125,8.49241,568.0,2011-08-02 00:00:00
7313,47.53338,8.46497,446.0,2011-05-30 00:00:00
7314,46.08153,6.97234,1201.5,2011-10-28 00:00:00
7315,46.28089,6.94212,388.0,2011-07-01 00:00:00
7316,46.08235,6.97845,1237.5,2011-10-28 00:00:00
7317,46.29493,6.93894,385.5,2011-10-14 00:00:00
7318,46.09566,7.22028,1429.5,2011-07-06 00:00:00
7319,46.47912,8.79249,709.0,2011-07-05 00:00:00
7320,46.22778,8.73657,297.0,2011-01-01 00:00:00
7321,46.49445,8.81588,1656.0,2011-07-04 00:00:00
7322,46.11394,8.77093,197.5,2011-06-20 00:00:00
7323,46.08061,7.51052,1464.0,2011-06-26 00:00:00
7324,46.0895,7.21691,1138.0,2011-07-06 00:00:00
7325,46.25314,7.36754,680.0,2011-08-06 00:00:00
7326,46.08943,7.2169,1138.0,2011-07-06 00:00:00
7329,46.08483,7.23101,1401.0,2011-07-06 00:00:00
7331,46.254,7.36728,731.0,2011-08-06 00:00:00
7332,47.30373,8.5013,740.5,2011-07-13 00:00:00
7334,46.08259,6.97354,1256.0,2011-10-28 00:00:00
7335,46.31942,7.53517,879.0,2011-05-02 00:00:00
7336,46.24992,6.9493,420.0,2011-10-13 00:00:00
7337,47.30373,8.5013,740.5,2011-07-12 00:00:00
7338,47.2433,8.15471,843.0,2011-06-10 00:00:00
7339,46.08208,6.98058,1195.5,2011-10-28 00:00:00
7340,46.66208,9.60529,895.5,2011-07-12 00:00:00
7341,46.88843,9.85129,1014.0,2011-05-20 00:00:00
7342,46.73967,9.53445,1715.0,2011-05-16 00:00:00
7343,46.59815,9.42838,988.5,2011-09-30 00:00:00
7344,46.85524,9.88613,1304.0,2011-05-20 00:00:00
7345,46.9148,9.76956,806.5,2011-05-12 00:00:00
7346,46.83962,9.87027,1501.5,2011-05-26 00:00:00
7347,46.70529,9.17328,1103.0,2011-08-22 00:00:00
7348,46.81082,9.83839,1608.5,2011-09-30 00:00:00
7349,46.73162,9.77358,1407.0,2011-09-16 00:00:00
7350,46.68836,9.63536,1499.5,2011-09-16 00:00:00
7351,46.67126,9.68654,990.0,2011-06-20 00:00:00
7352,46.77443,9.65801,1880.5,2011-06-17 00:00:00
7353,46.86813,9.88011,1195.5,2011-07-06 00:00:00
7354,46.89902,9.79686,1194.0,2011-06-06 00:00:00
7355,46.08134,6.97434,1190.5,2011-10-28 00:00:00
7356,46.74169,9.55367,1484.5,2011-05-16 00:00:00
7357,46.62492,9.74881,1379.0,2011-09-16 00:00:00
7358,46.86118,9.89792,1204.5,2011-06-13 00:00:00
7359,46.68889,9.68746,1256.0,2011-09-16 00:00:00
7360,46.81026,10.33946,1239.5,2011-08-04 00:00:00
7361,46.8626,9.89142,1188.0,2011-06-06 00:00:00
7362,46.72774,9.56279,1528.0,2011-06-08 00:00:00
7363,46.76841,9.80326,1509.0,2011-06-20 00:00:00
7364,46.69054,9.40291,1233.0,2011-06-12 00:00:00
7365,46.79949,9.70624,1400.0,2011-07-20 00:00:00
7366,46.62508,9.74856,1379.0,2011-09-16 00:00:00
7367,46.68918,9.52863,1075.0,2011-05-18 00:00:00
7368,46.59858,9.4283,988.5,2011-07-15 00:00:00
7369,46.81968,9.7089,1338.0,2011-10-03 00:00:00
7370,46.81847,9.8448,1603.5,2011-09-30 00:00:00
7371,46.87314,9.87911,1188.0,2011-06-09 00:00:00
7372,46.84863,9.87595,1510.0,2011-06-15 00:00:00
7373,46.77298,9.8036,1515.0,2011-09-15 00:00:00
7374,46.76081,9.82356,1617.5,2011-10-13 00:00:00
7375,46.74319,9.54865,1488.0,2011-07-15 00:00:00
7376,46.81858,9.4422,689.5,2011-07-15 00:00:00
7377,46.82861,9.37821,825.5,2011-07-01 00:00:00
7378,46.81039,10.34023,1233.0,2011-08-04 00:00:00
7379,46.84863,9.87534,1520.5,2011-06-15 00:00:00
7380,46.84596,9.87149,1512.0,2011-09-19 00:00:00
7381,46.66358,9.60679,895.0,2011-07-12 00:00:00
7382,46.77038,9.80131,1509.5,2011-06-16 00:00:00
7383,46.86503,9.88264,1179.5,2011-06-09 00:00:00
7384,46.83274,9.28525,1053.0,2011-08-19 00:00:00
7385,46.77012,9.8013,1509.5,2011-06-16 00:00:00
7386,46.71051,9.55305,1340.0,2011-05-17 00:00:00
7387,46.74406,9.77862,1459.0,2011-09-09 00:00:00
7388,46.77307,9.65967,1830.5,2011-06-17 00:00:00
7389,46.60362,10.42244,1360.5,2011-07-27 00:00:00
7390,46.89542,9.55977,631.0,2011-06-17 00:00:00
7391,46.80548,9.83973,1549.0,2011-09-30 00:00:00
7392,46.80965,9.83625,1628.0,2011-09-07 00:00:00
7393,46.81822,9.70542,1252.5,2011-05-23 00:00:00
7394,46.69945,9.71559,1364.5,2011-09-16 00:00:00
7395,46.67205,9.68627,994.0,2011-06-20 00:00:00
7396,46.91395,9.78534,842.0,2011-06-07 00:00:00
7397,46.81785,9.74245,1636.5,2011-05-31 00:00:00
7398,46.77978,9.53446,1314.0,2011-07-08 00:00:00
7399,46.08193,6.97429,1218.5,2011-10-28 00:00:00
7400,46.29405,6.94136,388.0,2011-07-01 00:00:00
7401,47.16026,8.05817,627.5,2011-06-20 00:00:00
7402,46.70865,9.55265,1305.0,2011-05-17 00:00:00
7403,46.66232,9.60496,896.5,2011-07-12 00:00:00
7404,46.88838,9.85106,1008.0,2011-05-20 00:00:00
7405,46.59963,9.42797,989.0,2011-09-30 00:00:00
7406,46.88805,9.85139,1008.5,2011-05-20 00:00:00
7407,46.86127,9.88397,1227.0,2011-05-12 00:00:00
7408,46.82085,9.26556,1083.5,2011-06-16 00:00:00
7409,46.70205,9.72406,1264.0,2011-06-20 00:00:00
7410,46.60751,9.44186,1236.0,2011-05-03 00:00:00
7411,46.59815,9.42838,988.5,2011-09-30 00:00:00
7412,46.70154,9.74227,1257.0,2011-09-16 00:00:00
7413,46.72048,9.76557,1366.5,2011-09-16 00:00:00
7414,46.82087,9.26589,1081.0,2011-08-19 00:00:00
7415,46.59858,9.4283,988.5,2011-05-03 00:00:00
7416,46.67122,9.6862,991.0,2011-06-20 00:00:00
7417,46.77351,9.66078,1830.0,2011-06-17 00:00:00
7418,46.71111,9.54077,1580.5,2011-05-27 00:00:00
7419,47.52881,8.82804,539.5,2011-07-26 00:00:00
7420,47.44478,8.79629,510.0,2011-10-13 00:00:00
7421,47.50284,8.8088,513.5,2011-12-01 00:00:00
7422,47.51115,8.83291,557.5,2011-07-28 00:00:00
7423,47.30373,8.50131,740.5,2011-07-13 00:00:00
7424,46.57935,9.92582,1689.5,2011-08-04 00:00:00
7425,46.84163,9.87819,1477.0,2011-05-13 00:00:00
7426,46.68973,9.53551,1011.5,2011-05-18 00:00:00
7427,46.66246,9.60473,898.0,2011-07-12 00:00:00
7428,46.84667,9.88317,1443.0,2011-07-14 00:00:00
7429,46.60192,9.42763,984.0,2011-09-30 00:00:00
7430,46.67232,9.67848,979.5,2011-09-16 00:00:00
7431,46.86368,9.88042,1212.0,2011-06-15 00:00:00
7432,46.88411,9.87137,1085.0,2011-05-12 00:00:00
7433,46.86983,9.87905,1193.0,2011-06-09 00:00:00
7434,46.59815,9.42838,988.5,2011-05-03 00:00:00
7435,46.77334,9.8046,1522.0,2011-09-19 00:00:00
7436,46.70912,9.43057,762.5,2011-05-04 00:00:00
7437,46.60178,9.42295,976.5,2011-07-15 00:00:00
7438,46.59963,9.42797,989.0,2011-09-30 00:00:00
7439,46.81039,9.85629,1582.5,2011-09-30 00:00:00
7440,46.76893,9.81119,1595.0,2011-09-15 00:00:00
7441,46.72846,9.77285,1429.0,2011-09-16 00:00:00
7442,46.81981,9.26559,1081.0,2011-08-19 00:00:00
7443,46.59963,9.42797,989.0,2011-05-03 00:00:00
7444,46.67099,9.68687,996.5,2011-06-20 00:00:00
7445,46.66681,9.63051,965.0,2011-06-30 00:00:00
7446,46.72556,9.55801,1473.0,2011-06-06 00:00:00
7447,47.21559,7.63547,459.5,2011-09-09 00:00:00
7448,47.21569,7.63589,460.0,2011-09-09 00:00:00
7449,47.21627,7.63592,460.0,2011-09-09 00:00:00
7450,47.21406,7.62373,436.0,2011-11-11 00:00:00
7451,47.29361,7.82616,430.0,2011-07-12 00:00:00
7452,46.80223,9.89615,1800.0,2011-09-17 00:00:00
7453,47.5289,8.45434,490.0,2011-06-01 00:00:00
7454,47.41134,8.70878,547.5,2011-01-31 00:00:00
7455,47.39993,8.48464,398.0,2011-10-06 00:00:00
7456,47.34296,8.48873,589.0,2011-05-26 00:00:00
7457,46.23331,7.33965,649.0,2011-06-08 00:00:00
7458,47.33405,8.85188,702.5,2011-05-06 00:00:00
7459,47.07344,8.39936,595.0,2011-06-13 00:00:00
7460,47.31902,8.49067,567.0,2011-05-23 00:00:00
7461,47.32369,8.73849,463.5,2011-05-16 00:00:00
7462,47.53332,8.46502,446.5,2011-05-30 00:00:00
7463,47.43791,8.72006,617.0,2011-09-07 00:00:00
7464,46.09604,7.22076,1438.0,2011-07-06 00:00:00
7465,46.9397,8.24857,541.0,2011-07-07 00:00:00
7466,46.07468,7.22166,830.5,2011-10-01 00:00:00
7467,46.08979,7.22157,1236.0,2011-07-06 00:00:00
7468,46.09177,7.21765,1270.5,2011-07-06 00:00:00
7469,47.02125,8.30925,443.0,2011-06-10 00:00:00
7470,47.02237,8.3202,488.0,2011-06-07 00:00:00
7471,46.93987,8.24774,545.0,2011-07-07 00:00:00
7472,46.08958,7.22168,1233.5,2011-07-06 00:00:00
7473,47.24217,8.1587,833.0,2011-06-10 00:00:00
7474,47.49915,8.4862,409.0,2011-06-14 00:00:00
7475,46.04283,7.08917,1430.0,2011-10-10 00:00:00
7476,46.24993,6.95062,420.0,2011-10-13 00:00:00
7477,46.24996,6.95385,420.0,2011-10-13 00:00:00
7478,47.45787,8.572,430.5,2011-03-03 00:00:00
7479,47.27658,8.91252,610.0,2011-08-22 00:00:00
7480,47.27506,8.91704,628.5,2011-05-19 00:00:00
7482,46.05312,6.99292,1308.0,2011-10-28 00:00:00
7483,46.07908,6.97602,939.5,2011-10-28 00:00:00
7484,46.24987,6.94685,420.0,2011-10-13 00:00:00
7485,46.03901,7.14806,840.0,2011-10-10 00:00:00
7487,47.49924,8.52548,434.5,2011-06-05 00:00:00
7488,47.41634,8.84964,570.0,2011-07-29 00:00:00
7489,47.32148,8.70912,437.0,2011-05-16 00:00:00
7490,47.42135,8.7292,568.0,2011-01-31 00:00:00
7491,47.40295,8.61677,435.0,2011-06-23 00:00:00
